,datadate,conm,tic,prccd
2584,2014-05-06,VANGUARD SMALL-CAP ETF,VB,109.17
2585,2014-05-07,VANGUARD SMALL-CAP ETF,VB,109.34
2586,2014-05-08,VANGUARD SMALL-CAP ETF,VB,108.57
2587,2014-05-09,VANGUARD SMALL-CAP ETF,VB,109.03
2588,2014-05-12,VANGUARD SMALL-CAP ETF,VB,111.02
2589,2014-05-13,VANGUARD SMALL-CAP ETF,VB,110.32
2590,2014-05-14,VANGUARD SMALL-CAP ETF,VB,109.07
2591,2014-05-15,VANGUARD SMALL-CAP ETF,VB,108.29
2592,2014-05-16,VANGUARD SMALL-CAP ETF,VB,108.89
2593,2014-05-19,VANGUARD SMALL-CAP ETF,VB,109.78
2594,2014-05-20,VANGUARD SMALL-CAP ETF,VB,108.44
2595,2014-05-21,VANGUARD SMALL-CAP ETF,VB,109.01
2596,2014-05-22,VANGUARD SMALL-CAP ETF,VB,109.7
2597,2014-05-23,VANGUARD SMALL-CAP ETF,VB,110.7
2598,2014-05-27,VANGUARD SMALL-CAP ETF,VB,111.83
2599,2014-05-28,VANGUARD SMALL-CAP ETF,VB,111.49
2600,2014-05-29,VANGUARD SMALL-CAP ETF,VB,111.95
2601,2014-05-30,VANGUARD SMALL-CAP ETF,VB,111.58
2602,2014-06-02,VANGUARD SMALL-CAP ETF,VB,111.58
2603,2014-06-03,VANGUARD SMALL-CAP ETF,VB,111.45
2604,2014-06-04,VANGUARD SMALL-CAP ETF,VB,112.01
2605,2014-06-05,VANGUARD SMALL-CAP ETF,VB,113.67
2606,2014-06-06,VANGUARD SMALL-CAP ETF,VB,114.56
2607,2014-06-09,VANGUARD SMALL-CAP ETF,VB,115.13
2608,2014-06-10,VANGUARD SMALL-CAP ETF,VB,114.9
2609,2014-06-11,VANGUARD SMALL-CAP ETF,VB,114.52
2610,2014-06-12,VANGUARD SMALL-CAP ETF,VB,113.84
2611,2014-06-13,VANGUARD SMALL-CAP ETF,VB,114.21
2612,2014-06-16,VANGUARD SMALL-CAP ETF,VB,114.52
2613,2014-06-17,VANGUARD SMALL-CAP ETF,VB,115.35
2614,2014-06-18,VANGUARD SMALL-CAP ETF,VB,116.06
2615,2014-06-19,VANGUARD SMALL-CAP ETF,VB,116.26
2616,2014-06-20,VANGUARD SMALL-CAP ETF,VB,116.57
2617,2014-06-23,VANGUARD SMALL-CAP ETF,VB,116.42
2618,2014-06-24,VANGUARD SMALL-CAP ETF,VB,115.42
2619,2014-06-25,VANGUARD SMALL-CAP ETF,VB,116.21
2620,2014-06-26,VANGUARD SMALL-CAP ETF,VB,116.09
2621,2014-06-27,VANGUARD SMALL-CAP ETF,VB,116.75
2622,2014-06-30,VANGUARD SMALL-CAP ETF,VB,117.12
2623,2014-07-01,VANGUARD SMALL-CAP ETF,VB,118.05
2624,2014-07-02,VANGUARD SMALL-CAP ETF,VB,117.64
2625,2014-07-03,VANGUARD SMALL-CAP ETF,VB,118.18
2626,2014-07-07,VANGUARD SMALL-CAP ETF,VB,116.79
2627,2014-07-08,VANGUARD SMALL-CAP ETF,VB,115.57
2628,2014-07-09,VANGUARD SMALL-CAP ETF,VB,115.79
2629,2014-07-10,VANGUARD SMALL-CAP ETF,VB,114.94
2630,2014-07-11,VANGUARD SMALL-CAP ETF,VB,114.77
2631,2014-07-14,VANGUARD SMALL-CAP ETF,VB,115.25
2632,2014-07-15,VANGUARD SMALL-CAP ETF,VB,114.52
2633,2014-07-16,VANGUARD SMALL-CAP ETF,VB,114.48
2634,2014-07-17,VANGUARD SMALL-CAP ETF,VB,112.95
2635,2014-07-18,VANGUARD SMALL-CAP ETF,VB,114.5
2636,2014-07-21,VANGUARD SMALL-CAP ETF,VB,114.04
2637,2014-07-22,VANGUARD SMALL-CAP ETF,VB,114.78
2638,2014-07-23,VANGUARD SMALL-CAP ETF,VB,114.9
2639,2014-07-24,VANGUARD SMALL-CAP ETF,VB,114.93
2640,2014-07-25,VANGUARD SMALL-CAP ETF,VB,114.1
2641,2014-07-28,VANGUARD SMALL-CAP ETF,VB,113.72
2642,2014-07-29,VANGUARD SMALL-CAP ETF,VB,113.57
2643,2014-07-30,VANGUARD SMALL-CAP ETF,VB,113.81
2644,2014-07-31,VANGUARD SMALL-CAP ETF,VB,111.24
2645,2014-08-01,VANGUARD SMALL-CAP ETF,VB,110.95
2646,2014-08-04,VANGUARD SMALL-CAP ETF,VB,111.77
2647,2014-08-05,VANGUARD SMALL-CAP ETF,VB,111.26
2648,2014-08-06,VANGUARD SMALL-CAP ETF,VB,111.44
2649,2014-08-07,VANGUARD SMALL-CAP ETF,VB,110.99
2650,2014-08-08,VANGUARD SMALL-CAP ETF,VB,112.09
2651,2014-08-11,VANGUARD SMALL-CAP ETF,VB,112.92
2652,2014-08-12,VANGUARD SMALL-CAP ETF,VB,112.31
2653,2014-08-13,VANGUARD SMALL-CAP ETF,VB,113.21
2654,2014-08-14,VANGUARD SMALL-CAP ETF,VB,113.56
2655,2014-08-15,VANGUARD SMALL-CAP ETF,VB,113.51
2656,2014-08-18,VANGUARD SMALL-CAP ETF,VB,115.0
2657,2014-08-19,VANGUARD SMALL-CAP ETF,VB,115.54
2658,2014-08-20,VANGUARD SMALL-CAP ETF,VB,115.52
2659,2014-08-21,VANGUARD SMALL-CAP ETF,VB,115.7
2660,2014-08-22,VANGUARD SMALL-CAP ETF,VB,115.68
2661,2014-08-25,VANGUARD SMALL-CAP ETF,VB,116.1
2662,2014-08-26,VANGUARD SMALL-CAP ETF,VB,116.82
2663,2014-08-27,VANGUARD SMALL-CAP ETF,VB,116.59
2664,2014-08-28,VANGUARD SMALL-CAP ETF,VB,116.22
2665,2014-08-29,VANGUARD SMALL-CAP ETF,VB,116.87
2666,2014-09-02,VANGUARD SMALL-CAP ETF,VB,117.3
2667,2014-09-03,VANGUARD SMALL-CAP ETF,VB,116.84
2668,2014-09-04,VANGUARD SMALL-CAP ETF,VB,116.39
2669,2014-09-05,VANGUARD SMALL-CAP ETF,VB,116.77
2670,2014-09-08,VANGUARD SMALL-CAP ETF,VB,116.76
2671,2014-09-09,VANGUARD SMALL-CAP ETF,VB,115.68
2672,2014-09-10,VANGUARD SMALL-CAP ETF,VB,116.1
2673,2014-09-11,VANGUARD SMALL-CAP ETF,VB,116.71
2674,2014-09-12,VANGUARD SMALL-CAP ETF,VB,115.65
2675,2014-09-15,VANGUARD SMALL-CAP ETF,VB,114.61
2676,2014-09-16,VANGUARD SMALL-CAP ETF,VB,115.25
2677,2014-09-17,VANGUARD SMALL-CAP ETF,VB,115.4
2678,2014-09-18,VANGUARD SMALL-CAP ETF,VB,115.82
2679,2014-09-19,VANGUARD SMALL-CAP ETF,VB,114.84
2680,2014-09-22,VANGUARD SMALL-CAP ETF,VB,113.21
2681,2014-09-23,VANGUARD SMALL-CAP ETF,VB,112.24
2682,2014-09-24,VANGUARD SMALL-CAP ETF,VB,112.95
2683,2014-09-25,VANGUARD SMALL-CAP ETF,VB,111.29
2684,2014-09-26,VANGUARD SMALL-CAP ETF,VB,112.08
2685,2014-09-29,VANGUARD SMALL-CAP ETF,VB,112.04
2686,2014-09-30,VANGUARD SMALL-CAP ETF,VB,110.63
2687,2014-10-01,VANGUARD SMALL-CAP ETF,VB,109.09
2688,2014-10-02,VANGUARD SMALL-CAP ETF,VB,109.73
2689,2014-10-03,VANGUARD SMALL-CAP ETF,VB,110.56
2690,2014-10-06,VANGUARD SMALL-CAP ETF,VB,109.96
2691,2014-10-07,VANGUARD SMALL-CAP ETF,VB,108.17
2692,2014-10-08,VANGUARD SMALL-CAP ETF,VB,109.9
2693,2014-10-09,VANGUARD SMALL-CAP ETF,VB,107.27
2694,2014-10-10,VANGUARD SMALL-CAP ETF,VB,105.49
2695,2014-10-13,VANGUARD SMALL-CAP ETF,VB,104.29
2696,2014-10-14,VANGUARD SMALL-CAP ETF,VB,105.33
2697,2014-10-15,VANGUARD SMALL-CAP ETF,VB,105.79
2698,2014-10-16,VANGUARD SMALL-CAP ETF,VB,107.0
2699,2014-10-17,VANGUARD SMALL-CAP ETF,VB,107.35
2700,2014-10-20,VANGUARD SMALL-CAP ETF,VB,108.53
2701,2014-10-21,VANGUARD SMALL-CAP ETF,VB,110.79
2702,2014-10-22,VANGUARD SMALL-CAP ETF,VB,109.47
2703,2014-10-23,VANGUARD SMALL-CAP ETF,VB,111.19
2704,2014-10-24,VANGUARD SMALL-CAP ETF,VB,111.43
2705,2014-10-27,VANGUARD SMALL-CAP ETF,VB,111.26
2706,2014-10-28,VANGUARD SMALL-CAP ETF,VB,113.65
2707,2014-10-29,VANGUARD SMALL-CAP ETF,VB,113.43
2708,2014-10-30,VANGUARD SMALL-CAP ETF,VB,114.04
2709,2014-10-31,VANGUARD SMALL-CAP ETF,VB,115.63
2710,2014-11-03,VANGUARD SMALL-CAP ETF,VB,115.69
2711,2014-11-04,VANGUARD SMALL-CAP ETF,VB,115.02
2712,2014-11-05,VANGUARD SMALL-CAP ETF,VB,115.23
2713,2014-11-06,VANGUARD SMALL-CAP ETF,VB,115.84
2714,2014-11-07,VANGUARD SMALL-CAP ETF,VB,116.08
2715,2014-11-10,VANGUARD SMALL-CAP ETF,VB,116.47
2716,2014-11-11,VANGUARD SMALL-CAP ETF,VB,116.45
2717,2014-11-12,VANGUARD SMALL-CAP ETF,VB,116.84
2718,2014-11-13,VANGUARD SMALL-CAP ETF,VB,116.22
2719,2014-11-14,VANGUARD SMALL-CAP ETF,VB,116.14
2720,2014-11-17,VANGUARD SMALL-CAP ETF,VB,115.66
2721,2014-11-18,VANGUARD SMALL-CAP ETF,VB,116.33
2722,2014-11-19,VANGUARD SMALL-CAP ETF,VB,115.56
2723,2014-11-20,VANGUARD SMALL-CAP ETF,VB,116.53
2724,2014-11-21,VANGUARD SMALL-CAP ETF,VB,116.83
2725,2014-11-24,VANGUARD SMALL-CAP ETF,VB,117.93
2726,2014-11-25,VANGUARD SMALL-CAP ETF,VB,117.94
2727,2014-11-26,VANGUARD SMALL-CAP ETF,VB,118.17
2728,2014-11-28,VANGUARD SMALL-CAP ETF,VB,116.85
2729,2014-12-01,VANGUARD SMALL-CAP ETF,VB,115.11
2730,2014-12-02,VANGUARD SMALL-CAP ETF,VB,116.03
2731,2014-12-03,VANGUARD SMALL-CAP ETF,VB,117.02
2732,2014-12-04,VANGUARD SMALL-CAP ETF,VB,116.65
2733,2014-12-05,VANGUARD SMALL-CAP ETF,VB,117.1
2734,2014-12-08,VANGUARD SMALL-CAP ETF,VB,115.93
2735,2014-12-09,VANGUARD SMALL-CAP ETF,VB,116.99
2736,2014-12-10,VANGUARD SMALL-CAP ETF,VB,114.61
2737,2014-12-11,VANGUARD SMALL-CAP ETF,VB,115.11
2738,2014-12-12,VANGUARD SMALL-CAP ETF,VB,113.6
2739,2014-12-15,VANGUARD SMALL-CAP ETF,VB,112.61
2740,2014-12-16,VANGUARD SMALL-CAP ETF,VB,112.28
2741,2014-12-17,VANGUARD SMALL-CAP ETF,VB,115.34
2742,2014-12-18,VANGUARD SMALL-CAP ETF,VB,117.15
2743,2014-12-19,VANGUARD SMALL-CAP ETF,VB,117.61
2744,2014-12-22,VANGUARD SMALL-CAP ETF,VB,116.5
2745,2014-12-23,VANGUARD SMALL-CAP ETF,VB,116.8
2746,2014-12-24,VANGUARD SMALL-CAP ETF,VB,117.02
2747,2014-12-26,VANGUARD SMALL-CAP ETF,VB,117.63
2748,2014-12-29,VANGUARD SMALL-CAP ETF,VB,118.18
2749,2014-12-30,VANGUARD SMALL-CAP ETF,VB,117.57
2750,2014-12-31,VANGUARD SMALL-CAP ETF,VB,116.66
2751,2015-01-02,VANGUARD SMALL-CAP ETF,VB,116.28
2752,2015-01-05,VANGUARD SMALL-CAP ETF,VB,114.49
2753,2015-01-06,VANGUARD SMALL-CAP ETF,VB,113.03
2754,2015-01-07,VANGUARD SMALL-CAP ETF,VB,114.39
2755,2015-01-08,VANGUARD SMALL-CAP ETF,VB,116.21
2756,2015-01-09,VANGUARD SMALL-CAP ETF,VB,115.23
2757,2015-01-12,VANGUARD SMALL-CAP ETF,VB,114.69
2758,2015-01-13,VANGUARD SMALL-CAP ETF,VB,114.67
2759,2015-01-14,VANGUARD SMALL-CAP ETF,VB,114.25
2760,2015-01-15,VANGUARD SMALL-CAP ETF,VB,112.52
2761,2015-01-16,VANGUARD SMALL-CAP ETF,VB,114.28
2762,2015-01-20,VANGUARD SMALL-CAP ETF,VB,113.76
2763,2015-01-21,VANGUARD SMALL-CAP ETF,VB,113.99
2764,2015-01-22,VANGUARD SMALL-CAP ETF,VB,116.09
2765,2015-01-23,VANGUARD SMALL-CAP ETF,VB,115.88
2766,2015-01-26,VANGUARD SMALL-CAP ETF,VB,117.03
2767,2015-01-27,VANGUARD SMALL-CAP ETF,VB,116.4
2768,2015-01-28,VANGUARD SMALL-CAP ETF,VB,114.71
2769,2015-01-29,VANGUARD SMALL-CAP ETF,VB,115.92
2770,2015-01-30,VANGUARD SMALL-CAP ETF,VB,114.16
2771,2015-02-02,VANGUARD SMALL-CAP ETF,VB,115.12
2772,2015-02-03,VANGUARD SMALL-CAP ETF,VB,117.28
2773,2015-02-04,VANGUARD SMALL-CAP ETF,VB,116.77
2774,2015-02-05,VANGUARD SMALL-CAP ETF,VB,118.22
2775,2015-02-06,VANGUARD SMALL-CAP ETF,VB,117.9
2776,2015-02-09,VANGUARD SMALL-CAP ETF,VB,117.19
2777,2015-02-10,VANGUARD SMALL-CAP ETF,VB,117.94
2778,2015-02-11,VANGUARD SMALL-CAP ETF,VB,117.88
2779,2015-02-12,VANGUARD SMALL-CAP ETF,VB,119.23
2780,2015-02-13,VANGUARD SMALL-CAP ETF,VB,119.86
2781,2015-02-17,VANGUARD SMALL-CAP ETF,VB,120.07
2782,2015-02-18,VANGUARD SMALL-CAP ETF,VB,120.41
2783,2015-02-19,VANGUARD SMALL-CAP ETF,VB,120.35
2784,2015-02-20,VANGUARD SMALL-CAP ETF,VB,121.01
2785,2015-02-23,VANGUARD SMALL-CAP ETF,VB,120.98
2786,2015-02-24,VANGUARD SMALL-CAP ETF,VB,121.11
2787,2015-02-25,VANGUARD SMALL-CAP ETF,VB,121.21
2788,2015-02-26,VANGUARD SMALL-CAP ETF,VB,121.25
2789,2015-02-27,VANGUARD SMALL-CAP ETF,VB,120.78
2790,2015-03-02,VANGUARD SMALL-CAP ETF,VB,121.65
2791,2015-03-03,VANGUARD SMALL-CAP ETF,VB,121.04
2792,2015-03-04,VANGUARD SMALL-CAP ETF,VB,120.57
2793,2015-03-05,VANGUARD SMALL-CAP ETF,VB,120.74
2794,2015-03-06,VANGUARD SMALL-CAP ETF,VB,119.2
2795,2015-03-09,VANGUARD SMALL-CAP ETF,VB,119.56
2796,2015-03-10,VANGUARD SMALL-CAP ETF,VB,118.17
2797,2015-03-11,VANGUARD SMALL-CAP ETF,VB,118.86
2798,2015-03-12,VANGUARD SMALL-CAP ETF,VB,120.51
2799,2015-03-13,VANGUARD SMALL-CAP ETF,VB,119.88
2800,2015-03-16,VANGUARD SMALL-CAP ETF,VB,120.9
2801,2015-03-17,VANGUARD SMALL-CAP ETF,VB,121.23
2802,2015-03-18,VANGUARD SMALL-CAP ETF,VB,122.41
2803,2015-03-19,VANGUARD SMALL-CAP ETF,VB,122.29
2804,2015-03-20,VANGUARD SMALL-CAP ETF,VB,123.44
2805,2015-03-23,VANGUARD SMALL-CAP ETF,VB,123.26
2806,2015-03-24,VANGUARD SMALL-CAP ETF,VB,122.95
2807,2015-03-25,VANGUARD SMALL-CAP ETF,VB,120.53
2808,2015-03-26,VANGUARD SMALL-CAP ETF,VB,120.27
2809,2015-03-27,VANGUARD SMALL-CAP ETF,VB,120.96
2810,2015-03-30,VANGUARD SMALL-CAP ETF,VB,122.57
2811,2015-03-31,VANGUARD SMALL-CAP ETF,VB,122.56
2812,2015-04-01,VANGUARD SMALL-CAP ETF,VB,121.96
2813,2015-04-02,VANGUARD SMALL-CAP ETF,VB,122.37
2814,2015-04-06,VANGUARD SMALL-CAP ETF,VB,123.14
2815,2015-04-07,VANGUARD SMALL-CAP ETF,VB,122.31
2816,2015-04-08,VANGUARD SMALL-CAP ETF,VB,123.11
2817,2015-04-09,VANGUARD SMALL-CAP ETF,VB,122.84
2818,2015-04-10,VANGUARD SMALL-CAP ETF,VB,123.28
2819,2015-04-13,VANGUARD SMALL-CAP ETF,VB,123.11
2820,2015-04-14,VANGUARD SMALL-CAP ETF,VB,123.2
2821,2015-04-15,VANGUARD SMALL-CAP ETF,VB,124.02
2822,2015-04-16,VANGUARD SMALL-CAP ETF,VB,123.82
2823,2015-04-17,VANGUARD SMALL-CAP ETF,VB,122.12
2824,2015-04-20,VANGUARD SMALL-CAP ETF,VB,123.1
2825,2015-04-21,VANGUARD SMALL-CAP ETF,VB,123.04
2826,2015-04-22,VANGUARD SMALL-CAP ETF,VB,123.3
2827,2015-04-23,VANGUARD SMALL-CAP ETF,VB,123.99
2828,2015-04-24,VANGUARD SMALL-CAP ETF,VB,123.64
2829,2015-04-27,VANGUARD SMALL-CAP ETF,VB,122.5
2830,2015-04-28,VANGUARD SMALL-CAP ETF,VB,122.97
2831,2015-04-29,VANGUARD SMALL-CAP ETF,VB,122.09
2832,2015-04-30,VANGUARD SMALL-CAP ETF,VB,120.06
2833,2015-05-01,VANGUARD SMALL-CAP ETF,VB,121.01
2834,2015-05-04,VANGUARD SMALL-CAP ETF,VB,121.5
2835,2015-05-05,VANGUARD SMALL-CAP ETF,VB,119.82
2836,2015-05-06,VANGUARD SMALL-CAP ETF,VB,119.96
2837,2015-05-07,VANGUARD SMALL-CAP ETF,VB,120.45
2838,2015-05-08,VANGUARD SMALL-CAP ETF,VB,121.51
2839,2015-05-11,VANGUARD SMALL-CAP ETF,VB,121.5
2840,2015-05-12,VANGUARD SMALL-CAP ETF,VB,121.33
2841,2015-05-13,VANGUARD SMALL-CAP ETF,VB,121.44
2842,2015-05-14,VANGUARD SMALL-CAP ETF,VB,122.54
2843,2015-05-15,VANGUARD SMALL-CAP ETF,VB,122.65
2844,2015-05-18,VANGUARD SMALL-CAP ETF,VB,123.75
2845,2015-05-19,VANGUARD SMALL-CAP ETF,VB,123.53
2846,2015-05-20,VANGUARD SMALL-CAP ETF,VB,123.65
2847,2015-05-21,VANGUARD SMALL-CAP ETF,VB,123.65
2848,2015-05-22,VANGUARD SMALL-CAP ETF,VB,123.45
2849,2015-05-26,VANGUARD SMALL-CAP ETF,VB,122.24
2850,2015-05-27,VANGUARD SMALL-CAP ETF,VB,123.38
2851,2015-05-28,VANGUARD SMALL-CAP ETF,VB,123.25
2852,2015-05-29,VANGUARD SMALL-CAP ETF,VB,122.48
2853,2015-06-01,VANGUARD SMALL-CAP ETF,VB,122.78
2854,2015-06-02,VANGUARD SMALL-CAP ETF,VB,122.93
2855,2015-06-03,VANGUARD SMALL-CAP ETF,VB,123.66
2856,2015-06-04,VANGUARD SMALL-CAP ETF,VB,122.5
2857,2015-06-05,VANGUARD SMALL-CAP ETF,VB,122.99
2858,2015-06-08,VANGUARD SMALL-CAP ETF,VB,122.28
2859,2015-06-09,VANGUARD SMALL-CAP ETF,VB,121.99
2860,2015-06-10,VANGUARD SMALL-CAP ETF,VB,123.38
2861,2015-06-11,VANGUARD SMALL-CAP ETF,VB,123.82
2862,2015-06-12,VANGUARD SMALL-CAP ETF,VB,123.28
2863,2015-06-15,VANGUARD SMALL-CAP ETF,VB,122.9
2864,2015-06-16,VANGUARD SMALL-CAP ETF,VB,123.57
2865,2015-06-17,VANGUARD SMALL-CAP ETF,VB,123.54
2866,2015-06-18,VANGUARD SMALL-CAP ETF,VB,124.81
2867,2015-06-19,VANGUARD SMALL-CAP ETF,VB,124.73
2868,2015-06-22,VANGUARD SMALL-CAP ETF,VB,125.24
2869,2015-06-23,VANGUARD SMALL-CAP ETF,VB,125.51
2870,2015-06-24,VANGUARD SMALL-CAP ETF,VB,124.3
2871,2015-06-25,VANGUARD SMALL-CAP ETF,VB,124.03
2872,2015-06-26,VANGUARD SMALL-CAP ETF,VB,123.87
2873,2015-06-29,VANGUARD SMALL-CAP ETF,VB,121.03
2874,2015-06-30,VANGUARD SMALL-CAP ETF,VB,121.47
2875,2015-07-01,VANGUARD SMALL-CAP ETF,VB,121.83
2876,2015-07-02,VANGUARD SMALL-CAP ETF,VB,121.37
2877,2015-07-06,VANGUARD SMALL-CAP ETF,VB,121.07
2878,2015-07-07,VANGUARD SMALL-CAP ETF,VB,121.63
2879,2015-07-08,VANGUARD SMALL-CAP ETF,VB,119.59
2880,2015-07-09,VANGUARD SMALL-CAP ETF,VB,119.98
2881,2015-07-10,VANGUARD SMALL-CAP ETF,VB,121.34
2882,2015-07-13,VANGUARD SMALL-CAP ETF,VB,122.47
2883,2015-07-14,VANGUARD SMALL-CAP ETF,VB,123.14
2884,2015-07-15,VANGUARD SMALL-CAP ETF,VB,122.44
2885,2015-07-16,VANGUARD SMALL-CAP ETF,VB,123.1
2886,2015-07-17,VANGUARD SMALL-CAP ETF,VB,122.39
2887,2015-07-20,VANGUARD SMALL-CAP ETF,VB,121.99
2888,2015-07-21,VANGUARD SMALL-CAP ETF,VB,121.4
2889,2015-07-22,VANGUARD SMALL-CAP ETF,VB,121.64
2890,2015-07-23,VANGUARD SMALL-CAP ETF,VB,120.67
2891,2015-07-24,VANGUARD SMALL-CAP ETF,VB,119.27
2892,2015-07-27,VANGUARD SMALL-CAP ETF,VB,118.2
2893,2015-07-28,VANGUARD SMALL-CAP ETF,VB,119.39
2894,2015-07-29,VANGUARD SMALL-CAP ETF,VB,120.43
2895,2015-07-30,VANGUARD SMALL-CAP ETF,VB,120.66
2896,2015-07-31,VANGUARD SMALL-CAP ETF,VB,121.12
2897,2015-08-03,VANGUARD SMALL-CAP ETF,VB,120.55
2898,2015-08-04,VANGUARD SMALL-CAP ETF,VB,120.34
2899,2015-08-05,VANGUARD SMALL-CAP ETF,VB,120.73
2900,2015-08-06,VANGUARD SMALL-CAP ETF,VB,119.42
2901,2015-08-07,VANGUARD SMALL-CAP ETF,VB,118.88
2902,2015-08-10,VANGUARD SMALL-CAP ETF,VB,120.4
2903,2015-08-11,VANGUARD SMALL-CAP ETF,VB,119.48
2904,2015-08-12,VANGUARD SMALL-CAP ETF,VB,119.29
2905,2015-08-13,VANGUARD SMALL-CAP ETF,VB,119.12
2906,2015-08-14,VANGUARD SMALL-CAP ETF,VB,119.79
2907,2015-08-17,VANGUARD SMALL-CAP ETF,VB,120.94
2908,2015-08-18,VANGUARD SMALL-CAP ETF,VB,120.29
2909,2015-08-19,VANGUARD SMALL-CAP ETF,VB,118.94
2910,2015-08-20,VANGUARD SMALL-CAP ETF,VB,116.13
2911,2015-08-21,VANGUARD SMALL-CAP ETF,VB,114.09
2912,2015-08-24,VANGUARD SMALL-CAP ETF,VB,109.57
2913,2015-08-25,VANGUARD SMALL-CAP ETF,VB,108.43
2914,2015-08-26,VANGUARD SMALL-CAP ETF,VB,111.34
2915,2015-08-27,VANGUARD SMALL-CAP ETF,VB,113.85
2916,2015-08-28,VANGUARD SMALL-CAP ETF,VB,114.63
2917,2015-08-31,VANGUARD SMALL-CAP ETF,VB,114.06
2918,2015-09-01,VANGUARD SMALL-CAP ETF,VB,110.96
2919,2015-09-02,VANGUARD SMALL-CAP ETF,VB,112.57
2920,2015-09-03,VANGUARD SMALL-CAP ETF,VB,112.86
2921,2015-09-04,VANGUARD SMALL-CAP ETF,VB,111.64
2922,2015-09-08,VANGUARD SMALL-CAP ETF,VB,114.29
2923,2015-09-09,VANGUARD SMALL-CAP ETF,VB,113.03
2924,2015-09-10,VANGUARD SMALL-CAP ETF,VB,113.31
2925,2015-09-11,VANGUARD SMALL-CAP ETF,VB,113.81
2926,2015-09-14,VANGUARD SMALL-CAP ETF,VB,113.37
2927,2015-09-15,VANGUARD SMALL-CAP ETF,VB,114.68
2928,2015-09-16,VANGUARD SMALL-CAP ETF,VB,115.71
2929,2015-09-17,VANGUARD SMALL-CAP ETF,VB,115.97
2930,2015-09-18,VANGUARD SMALL-CAP ETF,VB,114.22
2931,2015-09-21,VANGUARD SMALL-CAP ETF,VB,114.26
2932,2015-09-22,VANGUARD SMALL-CAP ETF,VB,112.54
2933,2015-09-23,VANGUARD SMALL-CAP ETF,VB,112.19
2934,2015-09-24,VANGUARD SMALL-CAP ETF,VB,111.7
2935,2015-09-25,VANGUARD SMALL-CAP ETF,VB,110.01
2936,2015-09-28,VANGUARD SMALL-CAP ETF,VB,106.87
2937,2015-09-29,VANGUARD SMALL-CAP ETF,VB,106.32
2938,2015-09-30,VANGUARD SMALL-CAP ETF,VB,107.95
2939,2015-10-01,VANGUARD SMALL-CAP ETF,VB,107.87
2940,2015-10-02,VANGUARD SMALL-CAP ETF,VB,109.53
2941,2015-10-05,VANGUARD SMALL-CAP ETF,VB,111.98
2942,2015-10-06,VANGUARD SMALL-CAP ETF,VB,111.55
2943,2015-10-07,VANGUARD SMALL-CAP ETF,VB,113.17
2944,2015-10-08,VANGUARD SMALL-CAP ETF,VB,114.25
2945,2015-10-09,VANGUARD SMALL-CAP ETF,VB,114.48
2946,2015-10-12,VANGUARD SMALL-CAP ETF,VB,114.29
2947,2015-10-13,VANGUARD SMALL-CAP ETF,VB,112.99
2948,2015-10-14,VANGUARD SMALL-CAP ETF,VB,112.12
2949,2015-10-15,VANGUARD SMALL-CAP ETF,VB,113.9
2950,2015-10-16,VANGUARD SMALL-CAP ETF,VB,113.9
2951,2015-10-19,VANGUARD SMALL-CAP ETF,VB,114.04
2952,2015-10-20,VANGUARD SMALL-CAP ETF,VB,114.05
2953,2015-10-21,VANGUARD SMALL-CAP ETF,VB,112.54
2954,2015-10-22,VANGUARD SMALL-CAP ETF,VB,113.36
2955,2015-10-23,VANGUARD SMALL-CAP ETF,VB,114.15
2956,2015-10-26,VANGUARD SMALL-CAP ETF,VB,113.61
2957,2015-10-27,VANGUARD SMALL-CAP ETF,VB,112.57
2958,2015-10-28,VANGUARD SMALL-CAP ETF,VB,115.11
2959,2015-10-29,VANGUARD SMALL-CAP ETF,VB,114.37
2960,2015-10-30,VANGUARD SMALL-CAP ETF,VB,114.08
2961,2015-11-02,VANGUARD SMALL-CAP ETF,VB,116.19
2962,2015-11-03,VANGUARD SMALL-CAP ETF,VB,116.41
2963,2015-11-04,VANGUARD SMALL-CAP ETF,VB,116.2
2964,2015-11-05,VANGUARD SMALL-CAP ETF,VB,116.26
2965,2015-11-06,VANGUARD SMALL-CAP ETF,VB,116.61
2966,2015-11-09,VANGUARD SMALL-CAP ETF,VB,115.39
2967,2015-11-10,VANGUARD SMALL-CAP ETF,VB,115.7
2968,2015-11-11,VANGUARD SMALL-CAP ETF,VB,114.84
2969,2015-11-12,VANGUARD SMALL-CAP ETF,VB,112.57
2970,2015-11-13,VANGUARD SMALL-CAP ETF,VB,111.69
2971,2015-11-16,VANGUARD SMALL-CAP ETF,VB,112.83
2972,2015-11-17,VANGUARD SMALL-CAP ETF,VB,112.52
2973,2015-11-18,VANGUARD SMALL-CAP ETF,VB,114.33
2974,2015-11-19,VANGUARD SMALL-CAP ETF,VB,114.08
2975,2015-11-20,VANGUARD SMALL-CAP ETF,VB,114.65
2976,2015-11-23,VANGUARD SMALL-CAP ETF,VB,115.08
2977,2015-11-24,VANGUARD SMALL-CAP ETF,VB,115.8
2978,2015-11-25,VANGUARD SMALL-CAP ETF,VB,116.38
2979,2015-11-27,VANGUARD SMALL-CAP ETF,VB,116.64
2980,2015-11-30,VANGUARD SMALL-CAP ETF,VB,116.13
2981,2015-12-01,VANGUARD SMALL-CAP ETF,VB,116.99
2982,2015-12-02,VANGUARD SMALL-CAP ETF,VB,115.75
