,datadate,conm,tic,prccd
2439,2014-07-30,SPDR GOLD TRUST,GLD,124.83
2440,2014-07-31,SPDR GOLD TRUST,GLD,123.39
2441,2014-08-01,SPDR GOLD TRUST,GLD,124.38
2442,2014-08-04,SPDR GOLD TRUST,GLD,123.99
2443,2014-08-05,SPDR GOLD TRUST,GLD,123.87
2444,2014-08-06,SPDR GOLD TRUST,GLD,125.67
2445,2014-08-07,SPDR GOLD TRUST,GLD,126.18
2446,2014-08-08,SPDR GOLD TRUST,GLD,126.19
2447,2014-08-11,SPDR GOLD TRUST,GLD,125.96
2448,2014-08-12,SPDR GOLD TRUST,GLD,125.99
2449,2014-08-13,SPDR GOLD TRUST,GLD,126.2
2450,2014-08-14,SPDR GOLD TRUST,GLD,126.31
2451,2014-08-15,SPDR GOLD TRUST,GLD,125.483
2452,2014-08-18,SPDR GOLD TRUST,GLD,124.96
2453,2014-08-19,SPDR GOLD TRUST,GLD,124.68
2454,2014-08-20,SPDR GOLD TRUST,GLD,124.22
2455,2014-08-21,SPDR GOLD TRUST,GLD,122.88
2456,2014-08-22,SPDR GOLD TRUST,GLD,123.19
2457,2014-08-25,SPDR GOLD TRUST,GLD,122.74
2458,2014-08-26,SPDR GOLD TRUST,GLD,123.35
2459,2014-08-27,SPDR GOLD TRUST,GLD,123.3199
2460,2014-08-28,SPDR GOLD TRUST,GLD,124.0
2461,2014-08-29,SPDR GOLD TRUST,GLD,123.86
2462,2014-09-02,SPDR GOLD TRUST,GLD,121.65
2463,2014-09-03,SPDR GOLD TRUST,GLD,122.15
2464,2014-09-04,SPDR GOLD TRUST,GLD,121.48
2465,2014-09-05,SPDR GOLD TRUST,GLD,122.06
2466,2014-09-08,SPDR GOLD TRUST,GLD,120.73
2467,2014-09-09,SPDR GOLD TRUST,GLD,120.87
2468,2014-09-10,SPDR GOLD TRUST,GLD,120.26
2469,2014-09-11,SPDR GOLD TRUST,GLD,119.472
2470,2014-09-12,SPDR GOLD TRUST,GLD,118.38
2471,2014-09-15,SPDR GOLD TRUST,GLD,118.64
2472,2014-09-16,SPDR GOLD TRUST,GLD,118.83
2473,2014-09-17,SPDR GOLD TRUST,GLD,117.54
2474,2014-09-18,SPDR GOLD TRUST,GLD,117.78
2475,2014-09-19,SPDR GOLD TRUST,GLD,117.09
2476,2014-09-22,SPDR GOLD TRUST,GLD,116.85
2477,2014-09-23,SPDR GOLD TRUST,GLD,117.6
2478,2014-09-24,SPDR GOLD TRUST,GLD,117.05
2479,2014-09-25,SPDR GOLD TRUST,GLD,117.39
2480,2014-09-26,SPDR GOLD TRUST,GLD,117.06
2481,2014-09-29,SPDR GOLD TRUST,GLD,117.03
2482,2014-09-30,SPDR GOLD TRUST,GLD,116.21
2483,2014-10-01,SPDR GOLD TRUST,GLD,116.77
2484,2014-10-02,SPDR GOLD TRUST,GLD,116.74
2485,2014-10-03,SPDR GOLD TRUST,GLD,114.61
2486,2014-10-06,SPDR GOLD TRUST,GLD,116.03
2487,2014-10-07,SPDR GOLD TRUST,GLD,116.36
2488,2014-10-08,SPDR GOLD TRUST,GLD,117.4701
2489,2014-10-09,SPDR GOLD TRUST,GLD,117.64
2490,2014-10-10,SPDR GOLD TRUST,GLD,117.59
2491,2014-10-13,SPDR GOLD TRUST,GLD,118.52
2492,2014-10-14,SPDR GOLD TRUST,GLD,118.59
2493,2014-10-15,SPDR GOLD TRUST,GLD,118.99
2494,2014-10-16,SPDR GOLD TRUST,GLD,119.22
2495,2014-10-17,SPDR GOLD TRUST,GLD,118.99
2496,2014-10-20,SPDR GOLD TRUST,GLD,119.8
2497,2014-10-21,SPDR GOLD TRUST,GLD,120.02
2498,2014-10-22,SPDR GOLD TRUST,GLD,119.34
2499,2014-10-23,SPDR GOLD TRUST,GLD,118.52
2500,2014-10-24,SPDR GOLD TRUST,GLD,118.35
2501,2014-10-27,SPDR GOLD TRUST,GLD,118.06
2502,2014-10-28,SPDR GOLD TRUST,GLD,118.1
2503,2014-10-29,SPDR GOLD TRUST,GLD,116.41
2504,2014-10-30,SPDR GOLD TRUST,GLD,115.19
2505,2014-10-31,SPDR GOLD TRUST,GLD,112.66
2506,2014-11-03,SPDR GOLD TRUST,GLD,112.15
2507,2014-11-04,SPDR GOLD TRUST,GLD,112.22
2508,2014-11-05,SPDR GOLD TRUST,GLD,109.79
2509,2014-11-06,SPDR GOLD TRUST,GLD,109.88
2510,2014-11-07,SPDR GOLD TRUST,GLD,112.97
2511,2014-11-10,SPDR GOLD TRUST,GLD,110.46
2512,2014-11-11,SPDR GOLD TRUST,GLD,112.04
2513,2014-11-12,SPDR GOLD TRUST,GLD,111.5
2514,2014-11-13,SPDR GOLD TRUST,GLD,111.67
2515,2014-11-14,SPDR GOLD TRUST,GLD,114.47
2516,2014-11-17,SPDR GOLD TRUST,GLD,114.05
2517,2014-11-18,SPDR GOLD TRUST,GLD,115.05
2518,2014-11-19,SPDR GOLD TRUST,GLD,113.68
2519,2014-11-20,SPDR GOLD TRUST,GLD,114.86
2520,2014-11-21,SPDR GOLD TRUST,GLD,115.39
2521,2014-11-24,SPDR GOLD TRUST,GLD,115.11
2522,2014-11-25,SPDR GOLD TRUST,GLD,115.38
2523,2014-11-26,SPDR GOLD TRUST,GLD,115.16
2524,2014-11-28,SPDR GOLD TRUST,GLD,112.11
2525,2014-12-01,SPDR GOLD TRUST,GLD,116.58
2526,2014-12-02,SPDR GOLD TRUST,GLD,115.14
2527,2014-12-03,SPDR GOLD TRUST,GLD,116.33
2528,2014-12-04,SPDR GOLD TRUST,GLD,115.88
2529,2014-12-05,SPDR GOLD TRUST,GLD,114.43
2530,2014-12-08,SPDR GOLD TRUST,GLD,115.78
2531,2014-12-09,SPDR GOLD TRUST,GLD,118.19
2532,2014-12-10,SPDR GOLD TRUST,GLD,117.96
2533,2014-12-11,SPDR GOLD TRUST,GLD,117.69
2534,2014-12-12,SPDR GOLD TRUST,GLD,117.41
2535,2014-12-15,SPDR GOLD TRUST,GLD,114.39
2536,2014-12-16,SPDR GOLD TRUST,GLD,114.95
2537,2014-12-17,SPDR GOLD TRUST,GLD,114.27
2538,2014-12-18,SPDR GOLD TRUST,GLD,115.15
2539,2014-12-19,SPDR GOLD TRUST,GLD,114.77
2540,2014-12-22,SPDR GOLD TRUST,GLD,112.55
2541,2014-12-23,SPDR GOLD TRUST,GLD,112.74
2542,2014-12-24,SPDR GOLD TRUST,GLD,112.77
2543,2014-12-26,SPDR GOLD TRUST,GLD,114.83
2544,2014-12-29,SPDR GOLD TRUST,GLD,113.67
2545,2014-12-30,SPDR GOLD TRUST,GLD,115.2
2546,2014-12-31,SPDR GOLD TRUST,GLD,113.58
2547,2015-01-02,SPDR GOLD TRUST,GLD,114.08
2548,2015-01-05,SPDR GOLD TRUST,GLD,115.8
2549,2015-01-06,SPDR GOLD TRUST,GLD,117.12
2550,2015-01-07,SPDR GOLD TRUST,GLD,116.43
2551,2015-01-08,SPDR GOLD TRUST,GLD,115.94
2552,2015-01-09,SPDR GOLD TRUST,GLD,117.26
2553,2015-01-12,SPDR GOLD TRUST,GLD,118.56
2554,2015-01-13,SPDR GOLD TRUST,GLD,118.16
2555,2015-01-14,SPDR GOLD TRUST,GLD,117.97
2556,2015-01-15,SPDR GOLD TRUST,GLD,120.94
2557,2015-01-16,SPDR GOLD TRUST,GLD,122.52
2558,2015-01-20,SPDR GOLD TRUST,GLD,124.2
2559,2015-01-21,SPDR GOLD TRUST,GLD,124.23
2560,2015-01-22,SPDR GOLD TRUST,GLD,125.23
2561,2015-01-23,SPDR GOLD TRUST,GLD,124.23
2562,2015-01-26,SPDR GOLD TRUST,GLD,122.99
2563,2015-01-27,SPDR GOLD TRUST,GLD,124.4
2564,2015-01-28,SPDR GOLD TRUST,GLD,123.42
2565,2015-01-29,SPDR GOLD TRUST,GLD,120.76
2566,2015-01-30,SPDR GOLD TRUST,GLD,123.45
2567,2015-02-02,SPDR GOLD TRUST,GLD,122.42
2568,2015-02-03,SPDR GOLD TRUST,GLD,121.05
2569,2015-02-04,SPDR GOLD TRUST,GLD,121.58
2570,2015-02-05,SPDR GOLD TRUST,GLD,121.79
2571,2015-02-06,SPDR GOLD TRUST,GLD,118.64
2572,2015-02-09,SPDR GOLD TRUST,GLD,119.17
2573,2015-02-10,SPDR GOLD TRUST,GLD,118.47
2574,2015-02-11,SPDR GOLD TRUST,GLD,117.07
2575,2015-02-12,SPDR GOLD TRUST,GLD,117.34
2576,2015-02-13,SPDR GOLD TRUST,GLD,117.98
2577,2015-02-17,SPDR GOLD TRUST,GLD,116.01
2578,2015-02-18,SPDR GOLD TRUST,GLD,116.34
2579,2015-02-19,SPDR GOLD TRUST,GLD,115.94
2580,2015-02-20,SPDR GOLD TRUST,GLD,115.28
2581,2015-02-23,SPDR GOLD TRUST,GLD,115.43
2582,2015-02-24,SPDR GOLD TRUST,GLD,115.26
2583,2015-02-25,SPDR GOLD TRUST,GLD,115.7
2584,2015-02-26,SPDR GOLD TRUST,GLD,116.07
2585,2015-02-27,SPDR GOLD TRUST,GLD,116.16
2586,2015-03-02,SPDR GOLD TRUST,GLD,115.68
2587,2015-03-03,SPDR GOLD TRUST,GLD,115.47
2588,2015-03-04,SPDR GOLD TRUST,GLD,115.11
2589,2015-03-05,SPDR GOLD TRUST,GLD,115.0
2590,2015-03-06,SPDR GOLD TRUST,GLD,111.86
2591,2015-03-09,SPDR GOLD TRUST,GLD,111.97
2592,2015-03-10,SPDR GOLD TRUST,GLD,111.42
2593,2015-03-11,SPDR GOLD TRUST,GLD,110.75
2594,2015-03-12,SPDR GOLD TRUST,GLD,110.72
2595,2015-03-13,SPDR GOLD TRUST,GLD,110.88
2596,2015-03-16,SPDR GOLD TRUST,GLD,110.81
2597,2015-03-17,SPDR GOLD TRUST,GLD,110.21
2598,2015-03-18,SPDR GOLD TRUST,GLD,112.37
2599,2015-03-19,SPDR GOLD TRUST,GLD,112.29
2600,2015-03-20,SPDR GOLD TRUST,GLD,113.57
2601,2015-03-23,SPDR GOLD TRUST,GLD,114.29
2602,2015-03-24,SPDR GOLD TRUST,GLD,114.57
2603,2015-03-25,SPDR GOLD TRUST,GLD,114.73
2604,2015-03-26,SPDR GOLD TRUST,GLD,115.48
2605,2015-03-27,SPDR GOLD TRUST,GLD,115.06
2606,2015-03-30,SPDR GOLD TRUST,GLD,113.75
2607,2015-03-31,SPDR GOLD TRUST,GLD,113.66
2608,2015-04-01,SPDR GOLD TRUST,GLD,115.6
2609,2015-04-02,SPDR GOLD TRUST,GLD,115.28
2610,2015-04-06,SPDR GOLD TRUST,GLD,116.69
2611,2015-04-07,SPDR GOLD TRUST,GLD,116.11
2612,2015-04-08,SPDR GOLD TRUST,GLD,115.47
2613,2015-04-09,SPDR GOLD TRUST,GLD,114.67
2614,2015-04-10,SPDR GOLD TRUST,GLD,115.966
2615,2015-04-13,SPDR GOLD TRUST,GLD,115.14
2616,2015-04-14,SPDR GOLD TRUST,GLD,114.44
2617,2015-04-15,SPDR GOLD TRUST,GLD,115.43
2618,2015-04-16,SPDR GOLD TRUST,GLD,115.03
2619,2015-04-17,SPDR GOLD TRUST,GLD,115.6
2620,2015-04-20,SPDR GOLD TRUST,GLD,114.72
2621,2015-04-21,SPDR GOLD TRUST,GLD,115.38
2622,2015-04-22,SPDR GOLD TRUST,GLD,113.83
2623,2015-04-23,SPDR GOLD TRUST,GLD,114.66
2624,2015-04-24,SPDR GOLD TRUST,GLD,113.05
2625,2015-04-27,SPDR GOLD TRUST,GLD,115.33
2626,2015-04-28,SPDR GOLD TRUST,GLD,116.33
2627,2015-04-29,SPDR GOLD TRUST,GLD,115.51
2628,2015-04-30,SPDR GOLD TRUST,GLD,113.47
2629,2015-05-01,SPDR GOLD TRUST,GLD,113.08
2630,2015-05-04,SPDR GOLD TRUST,GLD,114.1
2631,2015-05-05,SPDR GOLD TRUST,GLD,114.42
2632,2015-05-06,SPDR GOLD TRUST,GLD,114.36
2633,2015-05-07,SPDR GOLD TRUST,GLD,113.42
2634,2015-05-08,SPDR GOLD TRUST,GLD,113.97
2635,2015-05-11,SPDR GOLD TRUST,GLD,113.53
2636,2015-05-12,SPDR GOLD TRUST,GLD,114.5
2637,2015-05-13,SPDR GOLD TRUST,GLD,116.55
2638,2015-05-14,SPDR GOLD TRUST,GLD,117.18
2639,2015-05-15,SPDR GOLD TRUST,GLD,117.53
2640,2015-05-18,SPDR GOLD TRUST,GLD,117.52
2641,2015-05-19,SPDR GOLD TRUST,GLD,115.89
2642,2015-05-20,SPDR GOLD TRUST,GLD,116.08
2643,2015-05-21,SPDR GOLD TRUST,GLD,115.69
2644,2015-05-22,SPDR GOLD TRUST,GLD,115.6
2645,2015-05-26,SPDR GOLD TRUST,GLD,113.91
2646,2015-05-27,SPDR GOLD TRUST,GLD,113.89
2647,2015-05-28,SPDR GOLD TRUST,GLD,114.02
2648,2015-05-29,SPDR GOLD TRUST,GLD,114.1
2649,2015-06-01,SPDR GOLD TRUST,GLD,114.0
2650,2015-06-02,SPDR GOLD TRUST,GLD,114.46
2651,2015-06-03,SPDR GOLD TRUST,GLD,113.64
2652,2015-06-04,SPDR GOLD TRUST,GLD,112.84
2653,2015-06-05,SPDR GOLD TRUST,GLD,112.24
2654,2015-06-08,SPDR GOLD TRUST,GLD,112.57
2655,2015-06-09,SPDR GOLD TRUST,GLD,112.82
2656,2015-06-10,SPDR GOLD TRUST,GLD,113.78
2657,2015-06-11,SPDR GOLD TRUST,GLD,113.26
2658,2015-06-12,SPDR GOLD TRUST,GLD,113.23
2659,2015-06-15,SPDR GOLD TRUST,GLD,113.73
2660,2015-06-16,SPDR GOLD TRUST,GLD,113.32
2661,2015-06-17,SPDR GOLD TRUST,GLD,113.85
2662,2015-06-18,SPDR GOLD TRUST,GLD,115.32
2663,2015-06-19,SPDR GOLD TRUST,GLD,115.12
2664,2015-06-22,SPDR GOLD TRUST,GLD,113.64
2665,2015-06-23,SPDR GOLD TRUST,GLD,112.89
2666,2015-06-24,SPDR GOLD TRUST,GLD,112.59
2667,2015-06-25,SPDR GOLD TRUST,GLD,112.44
2668,2015-06-26,SPDR GOLD TRUST,GLD,112.56
2669,2015-06-29,SPDR GOLD TRUST,GLD,113.07
2670,2015-06-30,SPDR GOLD TRUST,GLD,112.37
2671,2015-07-01,SPDR GOLD TRUST,GLD,111.98
2672,2015-07-02,SPDR GOLD TRUST,GLD,111.76
2673,2015-07-06,SPDR GOLD TRUST,GLD,112.06
2674,2015-07-07,SPDR GOLD TRUST,GLD,110.76
2675,2015-07-08,SPDR GOLD TRUST,GLD,111.09
2676,2015-07-09,SPDR GOLD TRUST,GLD,111.36
2677,2015-07-10,SPDR GOLD TRUST,GLD,111.49
2678,2015-07-13,SPDR GOLD TRUST,GLD,110.99
2679,2015-07-14,SPDR GOLD TRUST,GLD,110.74
2680,2015-07-15,SPDR GOLD TRUST,GLD,110.16
2681,2015-07-16,SPDR GOLD TRUST,GLD,109.76
2682,2015-07-17,SPDR GOLD TRUST,GLD,108.65
2683,2015-07-20,SPDR GOLD TRUST,GLD,105.7
2684,2015-07-21,SPDR GOLD TRUST,GLD,105.37
2685,2015-07-22,SPDR GOLD TRUST,GLD,104.8
2686,2015-07-23,SPDR GOLD TRUST,GLD,104.33
2687,2015-07-24,SPDR GOLD TRUST,GLD,105.35
2688,2015-07-27,SPDR GOLD TRUST,GLD,104.86
2689,2015-07-28,SPDR GOLD TRUST,GLD,105.02
2690,2015-07-29,SPDR GOLD TRUST,GLD,105.17
2691,2015-07-30,SPDR GOLD TRUST,GLD,104.27
2692,2015-07-31,SPDR GOLD TRUST,GLD,104.93
2693,2015-08-03,SPDR GOLD TRUST,GLD,104.1
2694,2015-08-04,SPDR GOLD TRUST,GLD,104.31
2695,2015-08-05,SPDR GOLD TRUST,GLD,103.93
2696,2015-08-06,SPDR GOLD TRUST,GLD,104.39
2697,2015-08-07,SPDR GOLD TRUST,GLD,104.65
2698,2015-08-10,SPDR GOLD TRUST,GLD,105.72
2699,2015-08-11,SPDR GOLD TRUST,GLD,106.26
2700,2015-08-12,SPDR GOLD TRUST,GLD,107.75
2701,2015-08-13,SPDR GOLD TRUST,GLD,106.86
2702,2015-08-14,SPDR GOLD TRUST,GLD,106.85
2703,2015-08-17,SPDR GOLD TRUST,GLD,107.13
2704,2015-08-18,SPDR GOLD TRUST,GLD,107.11
2705,2015-08-19,SPDR GOLD TRUST,GLD,108.55
2706,2015-08-20,SPDR GOLD TRUST,GLD,110.44
2707,2015-08-21,SPDR GOLD TRUST,GLD,111.13
2708,2015-08-24,SPDR GOLD TRUST,GLD,110.53
2709,2015-08-25,SPDR GOLD TRUST,GLD,109.16
2710,2015-08-26,SPDR GOLD TRUST,GLD,107.67
2711,2015-08-27,SPDR GOLD TRUST,GLD,107.73
2712,2015-08-28,SPDR GOLD TRUST,GLD,108.7
2713,2015-08-31,SPDR GOLD TRUST,GLD,108.82
2714,2015-09-01,SPDR GOLD TRUST,GLD,109.2
2715,2015-09-02,SPDR GOLD TRUST,GLD,108.62
2716,2015-09-03,SPDR GOLD TRUST,GLD,107.84
2717,2015-09-04,SPDR GOLD TRUST,GLD,107.49
2718,2015-09-08,SPDR GOLD TRUST,GLD,107.52
2719,2015-09-09,SPDR GOLD TRUST,GLD,106.13
2720,2015-09-10,SPDR GOLD TRUST,GLD,106.38
2721,2015-09-11,SPDR GOLD TRUST,GLD,106.16
2722,2015-09-14,SPDR GOLD TRUST,GLD,106.22
2723,2015-09-15,SPDR GOLD TRUST,GLD,105.9
2724,2015-09-16,SPDR GOLD TRUST,GLD,107.31
2725,2015-09-17,SPDR GOLD TRUST,GLD,108.41
2726,2015-09-18,SPDR GOLD TRUST,GLD,109.21
2727,2015-09-21,SPDR GOLD TRUST,GLD,108.53
2728,2015-09-22,SPDR GOLD TRUST,GLD,107.79
2729,2015-09-23,SPDR GOLD TRUST,GLD,108.22
2730,2015-09-24,SPDR GOLD TRUST,GLD,110.49
2731,2015-09-25,SPDR GOLD TRUST,GLD,109.81
2732,2015-09-28,SPDR GOLD TRUST,GLD,108.42
2733,2015-09-29,SPDR GOLD TRUST,GLD,107.98
2734,2015-09-30,SPDR GOLD TRUST,GLD,106.86
2735,2015-10-01,SPDR GOLD TRUST,GLD,106.73
2736,2015-10-02,SPDR GOLD TRUST,GLD,108.99
2737,2015-10-05,SPDR GOLD TRUST,GLD,108.77
2738,2015-10-06,SPDR GOLD TRUST,GLD,109.86
2739,2015-10-07,SPDR GOLD TRUST,GLD,109.7
2740,2015-10-08,SPDR GOLD TRUST,GLD,109.14
2741,2015-10-09,SPDR GOLD TRUST,GLD,110.87
2742,2015-10-12,SPDR GOLD TRUST,GLD,111.31
2743,2015-10-13,SPDR GOLD TRUST,GLD,111.86
2744,2015-10-14,SPDR GOLD TRUST,GLD,113.81
2745,2015-10-15,SPDR GOLD TRUST,GLD,113.29
2746,2015-10-16,SPDR GOLD TRUST,GLD,112.49
2747,2015-10-19,SPDR GOLD TRUST,GLD,112.02
2748,2015-10-20,SPDR GOLD TRUST,GLD,112.73
2749,2015-10-21,SPDR GOLD TRUST,GLD,111.73
2750,2015-10-22,SPDR GOLD TRUST,GLD,111.69
2751,2015-10-23,SPDR GOLD TRUST,GLD,111.5
2752,2015-10-26,SPDR GOLD TRUST,GLD,111.43
2753,2015-10-27,SPDR GOLD TRUST,GLD,111.68
2754,2015-10-28,SPDR GOLD TRUST,GLD,110.78
2755,2015-10-29,SPDR GOLD TRUST,GLD,109.72
2756,2015-10-30,SPDR GOLD TRUST,GLD,109.3
2757,2015-11-02,SPDR GOLD TRUST,GLD,108.59
2758,2015-11-03,SPDR GOLD TRUST,GLD,106.98
2759,2015-11-04,SPDR GOLD TRUST,GLD,105.97
2760,2015-11-05,SPDR GOLD TRUST,GLD,105.64
2761,2015-11-06,SPDR GOLD TRUST,GLD,104.1
2762,2015-11-09,SPDR GOLD TRUST,GLD,104.4
2763,2015-11-10,SPDR GOLD TRUST,GLD,104.18
2764,2015-11-11,SPDR GOLD TRUST,GLD,103.83
2765,2015-11-12,SPDR GOLD TRUST,GLD,103.85
2766,2015-11-13,SPDR GOLD TRUST,GLD,103.56
2767,2015-11-16,SPDR GOLD TRUST,GLD,103.71
2768,2015-11-17,SPDR GOLD TRUST,GLD,102.34
2769,2015-11-18,SPDR GOLD TRUST,GLD,102.43
2770,2015-11-19,SPDR GOLD TRUST,GLD,103.56
2771,2015-11-20,SPDR GOLD TRUST,GLD,103.09
2772,2015-11-23,SPDR GOLD TRUST,GLD,102.26
2773,2015-11-24,SPDR GOLD TRUST,GLD,102.94
2774,2015-11-25,SPDR GOLD TRUST,GLD,102.46
2775,2015-11-27,SPDR GOLD TRUST,GLD,101.25
2776,2015-11-30,SPDR GOLD TRUST,GLD,101.92
2777,2015-12-01,SPDR GOLD TRUST,GLD,102.28
2778,2015-12-02,SPDR GOLD TRUST,GLD,100.69
2779,2015-12-03,SPDR GOLD TRUST,GLD,101.76
2780,2015-12-04,SPDR GOLD TRUST,GLD,104.02
2781,2015-12-07,SPDR GOLD TRUST,GLD,102.67
2782,2015-12-08,SPDR GOLD TRUST,GLD,102.84
2783,2015-12-09,SPDR GOLD TRUST,GLD,102.64
2784,2015-12-10,SPDR GOLD TRUST,GLD,102.55
2785,2015-12-11,SPDR GOLD TRUST,GLD,103.11
2786,2015-12-14,SPDR GOLD TRUST,GLD,101.79
2787,2015-12-15,SPDR GOLD TRUST,GLD,101.52
2788,2015-12-16,SPDR GOLD TRUST,GLD,102.75
2789,2015-12-17,SPDR GOLD TRUST,GLD,100.5
2790,2015-12-18,SPDR GOLD TRUST,GLD,102.04
2791,2015-12-21,SPDR GOLD TRUST,GLD,103.15
2792,2015-12-22,SPDR GOLD TRUST,GLD,102.61
2793,2015-12-23,SPDR GOLD TRUST,GLD,102.31
2794,2015-12-24,SPDR GOLD TRUST,GLD,103.05
2795,2015-12-28,SPDR GOLD TRUST,GLD,102.27
2796,2015-12-29,SPDR GOLD TRUST,GLD,102.2
2797,2015-12-30,SPDR GOLD TRUST,GLD,101.42
2798,2015-12-31,SPDR GOLD TRUST,GLD,101.46
2799,2016-01-04,SPDR GOLD TRUST,GLD,102.89
2800,2016-01-05,SPDR GOLD TRUST,GLD,103.18
2801,2016-01-06,SPDR GOLD TRUST,GLD,104.67
2802,2016-01-07,SPDR GOLD TRUST,GLD,106.15
2803,2016-01-08,SPDR GOLD TRUST,GLD,105.68
2804,2016-01-11,SPDR GOLD TRUST,GLD,104.74
2805,2016-01-12,SPDR GOLD TRUST,GLD,104.21
2806,2016-01-13,SPDR GOLD TRUST,GLD,104.72
2807,2016-01-14,SPDR GOLD TRUST,GLD,103.02
2808,2016-01-15,SPDR GOLD TRUST,GLD,104.08
2809,2016-01-19,SPDR GOLD TRUST,GLD,103.98
2810,2016-01-20,SPDR GOLD TRUST,GLD,105.37
2811,2016-01-21,SPDR GOLD TRUST,GLD,105.49
2812,2016-01-22,SPDR GOLD TRUST,GLD,105.0
2813,2016-01-25,SPDR GOLD TRUST,GLD,106.08
2814,2016-01-26,SPDR GOLD TRUST,GLD,107.29
2815,2016-01-27,SPDR GOLD TRUST,GLD,107.69
2816,2016-01-28,SPDR GOLD TRUST,GLD,106.54
2817,2016-01-29,SPDR GOLD TRUST,GLD,106.9492
2818,2016-02-01,SPDR GOLD TRUST,GLD,108.05
2819,2016-02-02,SPDR GOLD TRUST,GLD,108.09
2820,2016-02-03,SPDR GOLD TRUST,GLD,109.25
2821,2016-02-04,SPDR GOLD TRUST,GLD,110.57
2822,2016-02-05,SPDR GOLD TRUST,GLD,112.32
2823,2016-02-08,SPDR GOLD TRUST,GLD,113.83
2824,2016-02-09,SPDR GOLD TRUST,GLD,113.58
2825,2016-02-10,SPDR GOLD TRUST,GLD,114.46
2826,2016-02-11,SPDR GOLD TRUST,GLD,119.0592
2827,2016-02-12,SPDR GOLD TRUST,GLD,118.36
2828,2016-02-16,SPDR GOLD TRUST,GLD,114.77
2829,2016-02-17,SPDR GOLD TRUST,GLD,115.48
2830,2016-02-18,SPDR GOLD TRUST,GLD,118.29
2831,2016-02-19,SPDR GOLD TRUST,GLD,117.58
2832,2016-02-22,SPDR GOLD TRUST,GLD,115.49
2833,2016-02-23,SPDR GOLD TRUST,GLD,117.22
2834,2016-02-24,SPDR GOLD TRUST,GLD,117.61
2835,2016-02-25,SPDR GOLD TRUST,GLD,117.92
2836,2016-02-26,SPDR GOLD TRUST,GLD,117.11
2837,2016-02-29,SPDR GOLD TRUST,GLD,118.64
2838,2016-03-01,SPDR GOLD TRUST,GLD,117.77
2839,2016-03-02,SPDR GOLD TRUST,GLD,118.68
2840,2016-03-03,SPDR GOLD TRUST,GLD,120.73
2841,2016-03-04,SPDR GOLD TRUST,GLD,120.54
2842,2016-03-07,SPDR GOLD TRUST,GLD,121.14
2843,2016-03-08,SPDR GOLD TRUST,GLD,120.58
2844,2016-03-09,SPDR GOLD TRUST,GLD,119.58
2845,2016-03-10,SPDR GOLD TRUST,GLD,121.5
2846,2016-03-11,SPDR GOLD TRUST,GLD,119.41
2847,2016-03-14,SPDR GOLD TRUST,GLD,117.87
2848,2016-03-15,SPDR GOLD TRUST,GLD,117.96
2849,2016-03-16,SPDR GOLD TRUST,GLD,120.59
2850,2016-03-17,SPDR GOLD TRUST,GLD,120.13
2851,2016-03-18,SPDR GOLD TRUST,GLD,119.8
2852,2016-03-21,SPDR GOLD TRUST,GLD,118.96
2853,2016-03-22,SPDR GOLD TRUST,GLD,119.31
2854,2016-03-23,SPDR GOLD TRUST,GLD,116.61
2855,2016-03-24,SPDR GOLD TRUST,GLD,116.33
2856,2016-03-28,SPDR GOLD TRUST,GLD,116.6
2857,2016-03-29,SPDR GOLD TRUST,GLD,118.76
2858,2016-03-30,SPDR GOLD TRUST,GLD,117.1
2859,2016-03-31,SPDR GOLD TRUST,GLD,117.64
2860,2016-04-01,SPDR GOLD TRUST,GLD,116.93
2861,2016-04-04,SPDR GOLD TRUST,GLD,116.15
2862,2016-04-05,SPDR GOLD TRUST,GLD,117.66
2863,2016-04-06,SPDR GOLD TRUST,GLD,116.94
2864,2016-04-07,SPDR GOLD TRUST,GLD,118.61
2865,2016-04-08,SPDR GOLD TRUST,GLD,118.43
2866,2016-04-11,SPDR GOLD TRUST,GLD,120.03
2867,2016-04-12,SPDR GOLD TRUST,GLD,120.05
2868,2016-04-13,SPDR GOLD TRUST,GLD,118.77
2869,2016-04-14,SPDR GOLD TRUST,GLD,117.11
2870,2016-04-15,SPDR GOLD TRUST,GLD,117.92
2871,2016-04-18,SPDR GOLD TRUST,GLD,117.74
2872,2016-04-19,SPDR GOLD TRUST,GLD,119.58
2873,2016-04-20,SPDR GOLD TRUST,GLD,118.97
2874,2016-04-21,SPDR GOLD TRUST,GLD,119.42
2875,2016-04-22,SPDR GOLD TRUST,GLD,117.89
2876,2016-04-25,SPDR GOLD TRUST,GLD,118.23
2877,2016-04-26,SPDR GOLD TRUST,GLD,118.7
2878,2016-04-27,SPDR GOLD TRUST,GLD,119.04
2879,2016-04-28,SPDR GOLD TRUST,GLD,121.29
2880,2016-04-29,SPDR GOLD TRUST,GLD,123.65
2881,2016-05-02,SPDR GOLD TRUST,GLD,123.24
2882,2016-05-03,SPDR GOLD TRUST,GLD,122.96
2883,2016-05-04,SPDR GOLD TRUST,GLD,122.21
2884,2016-05-05,SPDR GOLD TRUST,GLD,122.07
2885,2016-05-06,SPDR GOLD TRUST,GLD,123.18
2886,2016-05-09,SPDR GOLD TRUST,GLD,120.65
2887,2016-05-10,SPDR GOLD TRUST,GLD,120.98
2888,2016-05-11,SPDR GOLD TRUST,GLD,122.12
2889,2016-05-12,SPDR GOLD TRUST,GLD,121.16
